Player,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,SH,SF,SO,BB,IBB,HP,GDP,AVG,OBP,SLG,OPS,OPS+,ISO,BABIP,TTO%,K%,BB%,BB/K,Team,League
Suzuki Shohei,27,42,38,6,6,1,0,0,7,0,0,0,2,0,8,2,0,0,0,0.158,0.200,0.184,0.384,12,0.026,0.200,23.8%,19.0%,4.8%,0.25,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
Takagi Wataru,6,17,15,0,1,1,0,0,2,1,0,0,0,0,7,2,0,0,0,0.067,0.176,0.133,0.309,-9,0.066,0.125,52.9%,41.2%,11.8%,0.29,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
Takahashi Kona,27,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,-99,0.000,0.000,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
Takeda Aito,97,316,292,24,64,18,2,8,110,39,1,2,3,2,60,13,2,6,5,0.219,0.265,0.377,0.642,84,0.158,0.248,25.6%,19.0%,4.1%,0.22,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
Togawa Daisuke,8,18,17,0,1,0,0,0,1,1,0,0,0,1,5,0,0,0,0,0.059,0.056,0.059,0.115,-66,0.000,0.077,27.8%,27.8%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
Tonosaki Shuta,73,300,254,30,56,14,0,5,85,19,9,5,6,3,54,35,0,2,1,0.220,0.316,0.335,0.651,89,0.115,0.258,31.3%,18.0%,11.7%,0.65,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
Tsuge Sena,35,72,65,6,14,2,0,1,19,8,0,0,2,2,19,3,0,0,4,0.215,0.243,0.292,0.535,54,0.077,0.277,31.9%,26.4%,4.2%,0.16,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
Tsunashima Ryusei,7,3,3,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.000,0.000,0.000,0.000,-99,0.000,0.000,66.7%,66.7%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
Tysinger Brandon Taiga,32,84,81,9,20,7,0,3,36,8,0,0,1,1,21,0,0,1,3,0.247,0.253,0.444,0.697,98,0.197,0.293,28.6%,25.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
Uema Towa,5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000,0.000,0.000,0.000,-99,0.000,,100.0%,100.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
Wakabayashi Gakuto,44,161,144,14,40,8,1,2,56,10,20,8,2,1,41,10,0,4,3,0.278,0.340,0.389,0.729,110,0.111,0.373,32.9%,25.5%,6.2%,0.24,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
Watanabe Kento,6,17,16,1,1,0,0,1,4,2,0,0,0,0,7,1,0,0,0,0.063,0.118,0.250,0.368,4,0.187,0.000,52.9%,41.2%,5.9%,0.14,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
Wu Nien-Ting,130,478,425,43,101,17,0,10,148,48,3,2,4,3,70,43,1,3,3,0.238,0.310,0.348,0.658,90,0.110,0.261,25.7%,14.6%,9.0%,0.61,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
Yamada Haruka,98,173,147,14,29,6,1,0,37,18,1,2,10,3,41,13,0,0,1,0.197,0.258,0.252,0.510,48,0.055,0.266,31.2%,23.7%,7.5%,0.32,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
Yamakawa Hotaka,110,414,358,42,83,13,0,24,168,66,0,0,0,6,101,43,0,7,7,0.232,0.321,0.469,0.790,125,0.237,0.247,40.6%,24.4%,10.4%,0.43,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
Yamanobe Kakeru,25,39,36,5,7,1,1,0,10,2,4,1,1,1,11,0,0,1,0,0.194,0.211,0.278,0.489,40,0.084,0.269,28.2%,28.2%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
Yoza Kaito,15,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.000,0.500,0.000,0.500,58,0.000,,100.0%,50.0%,50.0%,1.00,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
Asama Daiki,128,458,411,42,103,17,2,5,139,31,8,4,7,4,115,31,2,5,5,0.251,0.308,0.338,0.646,89,0.087,0.332,33.0%,25.1%,6.8%,0.27,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
Higuchi Ryunosuke,22,54,52,1,11,3,0,0,14,3,0,0,0,0,19,0,0,2,3,0.212,0.241,0.269,0.510,49,0.057,0.333,35.2%,35.2%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
Hiranuma Shota,32,85,72,4,14,3,1,0,19,3,0,0,4,0,18,8,0,1,0,0.194,0.284,0.264,0.548,61,0.070,0.259,30.6%,21.2%,9.4%,0.44,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
Hosokawa Ryohei,9,26,25,2,5,0,0,0,5,0,0,1,0,0,12,1,0,0,0,0.200,0.231,0.200,0.431,27,0.000,0.385,50.0%,46.2%,3.8%,0.08,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
Ikeda Takahide,18,3,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0.000,0.000,0.000,0.000,-102,0.000,,66.7%,66.7%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
Imagawa Yuma,13,30,28,1,2,0,0,1,5,2,0,0,0,0,9,1,0,1,0,0.071,0.133,0.179,0.312,-10,0.108,0.056,36.7%,30.0%,3.3%,0.11,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
Imai Junnosuke,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000,0.333,0.000,0.333,6,0.000,0.000,33.3%,0.0%,33.3%,1.00,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
Ishii Kazunari,111,321,284,25,64,11,4,4,95,19,8,5,14,1,87,22,0,0,2,0.225,0.280,0.335,0.615,79,0.110,0.309,35.2%,27.1%,6.9%,0.25,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
Ishikawa Ryo,60,123,108,6,20,2,0,0,22,7,0,1,11,0,21,4,0,0,3,0.185,0.214,0.204,0.418,22,0.019,0.230,20.3%,17.1%,3.3%,0.19,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
Isobata Ryota,27,84,80,13,18,3,1,1,26,5,9,1,2,0,19,2,0,0,0,0.225,0.244,0.325,0.569,65,0.100,0.283,26.2%,22.6%,2.4%,0.11,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
Itoh Hiromi,23,5,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.000,0.000,0.000,0.000,-102,0.000,0.000,60.0%,60.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
Katoh Takayuki,25,3,2,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1.000,1.000,1.000,2.000,491,0.000,1.000,33.3%,0.0%,33.3%,1.00,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
Kimura Fumikazu,23,36,29,2,3,1,0,1,7,4,0,0,0,2,13,5,0,0,1,0.103,0.222,0.241,0.463,36,0.138,0.118,52.8%,36.1%,13.9%,0.38,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
Kohri Takuya,33,77,69,4,13,3,0,0,16,4,1,1,1,0,23,6,0,1,1,0.188,0.263,0.232,0.495,46,0.044,0.283,37.7%,29.9%,7.8%,0.26,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
Kondoh Kensuke,133,545,447,61,133,37,4,11,211,69,4,1,0,6,84,88,3,4,11,0.298,0.413,0.472,0.885,159,0.174,0.341,33.6%,15.4%,16.1%,1.05,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
Mannami Chusei,49,133,126,12,25,9,1,5,51,13,0,1,0,1,53,4,0,2,3,0.198,0.233,0.405,0.638,83,0.207,0.290,46.6%,39.8%,3.0%,0.08,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
Matsumoto Go,47,104,92,13,24,2,0,0,26,2,1,2,2,0,13,8,0,2,2,0.261,0.333,0.283,0.616,82,0.022,0.304,20.2%,12.5%,7.7%,0.62,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
Miyata Hokuto,5,2,2,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,-102,0.000,0.000,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
Nakashima Takuya,67,117,97,11,18,0,0,0,18,1,7,2,8,0,29,12,0,0,0,0.186,0.275,0.186,0.461,38,0.000,0.265,35.0%,24.8%,10.3%,0.41,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
Nakata Sho,39,150,135,13,26,3,0,4,41,13,0,0,0,0,31,14,0,1,4,0.193,0.273,0.304,0.577,69,0.111,0.220,32.7%,20.7%,9.3%,0.45,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
Nishikawa Haruki,130,547,447,68,104,19,5,3,142,35,24,11,3,4,99,89,1,4,3,0.233,0.362,0.318,0.680,102,0.085,0.289,34.9%,18.1%,16.3%,0.90,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
Nomura Yuki,99,394,371,30,99,12,1,7,134,37,0,1,1,2,90,16,0,4,7,0.267,0.303,0.361,0.664,93,0.094,0.333,28.7%,22.8%,4.1%,0.18,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
Ohta Taishi,76,206,191,11,39,5,2,3,57,20,1,1,0,1,50,14,3,0,10,0.204,0.257,0.298,0.555,62,0.094,0.259,32.5%,24.3%,6.8%,0.28,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
Rodriguez Ronny,50,125,122,11,24,8,1,6,52,12,1,0,0,0,38,3,0,0,2,0.197,0.216,0.426,0.642,83,0.229,0.231,37.6%,30.4%,2.4%,0.08,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
Satoh Ryusei,40,117,105,8,23,2,0,0,25,6,1,0,1,1,35,10,0,0,1,0.219,0.284,0.238,0.522,55,0.019,0.324,38.5%,29.9%,8.5%,0.29,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
Shimizu Yushi,100,256,214,19,44,6,0,4,62,18,0,0,11,3,60,28,0,0,3,0.206,0.294,0.290,0.584,72,0.084,0.261,35.9%,23.4%,10.9%,0.47,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
Sugiya Kenshi,54,93,77,10,9,2,1,2,19,9,2,2,2,0,27,10,0,4,2,0.117,0.253,0.247,0.500,47,0.130,0.146,41.9%,29.0%,10.8%,0.37,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
Takahama Yuto,107,404,367,34,96,21,1,8,143,43,2,0,11,2,82,23,1,1,10,0.262,0.305,0.390,0.695,103,0.128,0.315,28.0%,20.3%,5.7%,0.28,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
Tamiya Yua,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,-102,0.000,0.000,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
Taniguchi Yuya,8,12,12,0,2,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0.167,0.167,0.167,0.334,-3,0.000,0.286,41.7%,41.7%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
Tateno Kazuaki,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,-102,0.000,0.000,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
Tsuruoka Shinya,13,20,19,3,5,1,0,0,6,0,0,0,0,0,3,1,0,0,1,0.263,0.300,0.316,0.616,80,0.053,0.312,20.0%,15.0%,5.0%,0.33,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
Ueno Kyohei,4,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000,0.000,0.000,0.000,-102,0.000,0.000,50.0%,50.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
Usami Shingo,32,57,43,2,5,0,0,1,8,2,0,0,5,0,16,8,0,1,2,0.116,0.269,0.186,0.455,36,0.070,0.154,43.9%,28.1%,14.0%,0.50,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
Uwasawa Naoyuki,24,5,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.000,0.000,0.000,0.000,-102,0.000,0.000,60.0%,60.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
Wang Po-Jung,95,283,252,22,61,20,0,9,108,48,1,0,0,1,70,25,0,5,4,0.242,0.322,0.429,0.751,118,0.187,0.299,36.7%,24.7%,8.8%,0.36,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
Watanabe Ryo,83,325,281,21,68,13,0,3,90,29,5,1,4,3,72,30,1,7,12,0.242,0.327,0.320,0.647,90,0.078,0.311,32.3%,22.2%,9.2%,0.42,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
Yachi Ryota,106,44,39,3,7,0,0,0,7,2,0,0,1,1,5,3,0,0,1,0.179,0.233,0.179,0.412,22,0.000,0.200,18.2%,11.4%,6.8%,0.60,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
